ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
39-10-15-1	39	10-150	d’oʔpǝpǝd-	d’ o ʔ p ǝ p ǝ d	0.0	False	0.187125748503
39-10-16-1	39	10-160	duʔ-	d u ʔ	1.0	False	0.0404131118096
39-10-17-1	39	10-170	kǝbǝt-	k ǝ b ǝ t	0.0	False	0.157894736842
39-10-21-1	39	10-210	cak-	c a k	0.0	False	0.0111234705228
39-10-22-1	39	10-220	d’oʔcak-	d’ o ʔ c a k	0.0	False	0.0868167202572
39-10-23-1	39	10-230	nɔh-	n ɔ h	0.0	True	0.0541516245487
39-10-24-1	39	10-240	hut-	h u t	0.0	False	0.0581395348837
39-10-25-1	39	10-250	b’uy-	b’ u j	0.0	False	0.0402985074627
39-10-252-1	39	10-252	cuʔ-	c u ʔ	0.0	False	0.158069883527
39-10-26-1	39	10-260	y’ũy’ũy’-	j’ ũ j’ ũ j’	0.0	False	0.172413793103
39-10-26-2	39	10-260	ʔoʔok-	ʔ o ʔ o k	0.0	False	0.172413793103
39-10-32-1	39	10-320	hi-	h i	0.0	False	0.041958041958
39-10-33-1	39	10-330	g’ǝm-	g’ ǝ m	0.0	False	0.100371747212
39-10-34-1	39	10-340	popow-	p o p o w	0.0	False	0.0504484304933
39-10-35-1	39	10-350	j’ɔmham-	ɟ’ ɔ m + h a m	0.0	True	0.103346456693
39-10-351-1	39	10-351	j’ǝknɔhtuʔ-	ɟ’ ǝ k n ɔ h t u ʔ	0.0	False	0.15690376569
39-10-352-1	39	10-352	hicũ-	h i c ũ	0.0	False	0.121134020619
39-10-37-1	39	10-370	wayd’oʔ-	w a j d’ o ʔ	0.0	True	0.13114071607
39-10-38-1	39	10-380	pohow’-	p o h o w’	0.0	True	0.0377906976744
39-10-41-1	39	10-410	doy-	d o j	0.0	False	0.1125
39-10-412-1	39	10-412	capæm-	c a p æ m	0.0	False	0.0670731707317
39-10-413-1	39	10-413	bogpæm-	b o g p æ m	0.0	False	0.215909090909
39-10-42-1	39	10-420	cædæw-	c æ d æ w	0.0	False	0.11214953271
39-10-43-1	39	10-430	j’ǝk-	ɟ’ ǝ k	0.0	False	0.0639344262295
39-10-431-1	39	10-431	tac-	t a c	0.0	False	0.139805825243
39-10-44-1	39	10-440	yam-	j a m	0.0	False	0.285714285714
39-10-45-1	39	10-450	g’etg’oʔ-	g’ e t g’ o ʔ	0.0	True	0.0882352941176
39-10-451-1	39	10-451	kidig-	k i d i g	0.0	False	0.17032967033
39-10-46-1	39	10-460	tɔʔɔh-	t ɔ ʔ ɔ h	0.0	True	0.0241935483871
39-10-47-1	39	10-470	ham-	h a m	0.0	True	0.0370786516854
39-10-471-1	39	10-471	cak-	c a k	0.0	False	0.113764044944
39-10-472-1	39	10-472	cak-	c a k	0.0	False	0.0463483146067
39-10-473-1	39	10-473	hi-	h i	0.0	False	0.121621621622
39-10-474-1	39	10-474	way-	w a j	0.0	False	0.0277136258661
39-10-48-1	39	10-480	næn-	n æ n	0.0	True	0.0323275862069
39-10-481-1	39	10-481	b’ay-	b’ a j	0.0	False	0.177480916031
39-10-49-1	39	10-490	hamyɨʔ-	h a m j ɨ ʔ	0.0	False	0.135880267822
39-10-51-1	39	10-510	ham-	h a m	0.0	False	0.125
39-10-52-1	39	10-520	wɔn-	w ɔ n	0.0	False	0.0715767634855
39-10-53-1	39	10-530	wɔn-	w ɔ n	0.0	False	0.16049382716
39-10-55-1	39	10-550	hiwɨd-	h i w ɨ d	0.0	False	0.16848673947
39-10-56-1	39	10-560	næn-	n æ n	0.0	False	0.0729166666667
39-10-57-1	39	10-570	ye-	j e	0.0	False	0.75
39-10-61-1	39	10-610	cet-	c e t	0.0	True	0.0808918496363
39-10-612-1	39	10-612	yo-	j o	1.0	False	0.112319486539
39-10-612-2	39	10-612	tɔn-	t ɔ n	0.0	False	0.112319486539
39-10-613-1	39	10-613	hũh-	h ũ h	0.0	False	0.0981225044601
39-10-614-1	39	10-614	hitoy’-	h i t o j’	0.0	False	0.185709232402
39-10-615-1	39	10-615	kæmæm-	k æ m æ m	0.0	False	0.0782664253008
39-10-62-1	39	10-620	d’oʔnæn-	d’ o ʔ n æ n	0.0	False	0.0180084745763
39-10-63-1	39	10-630	d’ǝh-	d’ ǝ h	0.0	False	0.133177570093
39-10-64-1	39	10-640	cob-	c o b	0.0	False	0.157051282051
39-10-65-1	39	10-650	wɔnd’ǝh-	w ɔ n d’ ǝ h	0.0	False	0.331828442438
39-10-66-1	39	10-660	wob-	w o b	0.0	False	0.197080291971
39-10-67-1	39	10-670	tu-	t u	1.0	False	0.172597864769
39-10-67-2	39	10-670	tɨy-	t ɨ j	0.0	False	0.172597864769
39-10-71-1	39	10-710	tiw pǒg	t i w # p ǒ g	0.0	True	0.311659192825
39-10-72-1	39	10-720	tíw	t í w	0.0	False	0.207468879668
39-10-74-1	39	10-740	b’ěhteg	b’ ě h t e g	0.0	False	0.417159763314
39-10-75-1	39	10-750	pǝpə́dteg	p ǝ p ə́ d t e g	0.0	False	0.667922020381
39-10-76-1	39	10-760	pǝpə́dpɔt	p ǝ p ə́ d p ɔ t	0.0	False	0.460843373494
39-10-83-1	39	10-830	nácia	n á c i a	1.0	False	0.535294117647
39-10-831-1	39	10-831	hɔhtěg	h ɔ h t ě g	0.0	False	0.435714285714
39-10-84-1	39	10-840	báwca	b á w c a	1.0	False	0.34188034188
39-10-851-1	39	10-851	hæ̃ˇy’b’ah	h æ̃ j’ b’ a h	0.0	False	0.28164556962
39-10-852-1	39	10-852	hæ̃y’-	h æ̃ j’	0.0	False	0.210900473934
39-10-91-1	39	10-910	dehd’óʔ	d e h d’ ó ʔ	0.0	False	0.433070866142
39-10-92-1	39	10-920	pæyæt-	p æ j æ t	0.0	False	0.185483870968
39-10-92-2	39	10-920	hiyæt-	h i j æ t	0.0	False	0.185483870968
39-11-11-1	39	11-110	tɔn-	t ɔ n	0.0	False	0.0366524129505
39-11-11-2	39	11-110	nɨ-	n ɨ	0.75	False	0.0366524129505
39-11-12-1	39	11-120	tɔn-	t ɔ n	0.0	False	0.256097560976
39-11-13-1	39	11-130	d’oʔ-	d’ o ʔ	0.0	True	0.100439773405
39-11-14-1	39	11-140	cuʔ-	c u ʔ	0.0	False	0.0295130349238
39-11-15-1	39	11-150	tɔn-	t ɔ n	0.0	False	0.100222717149
39-11-16-1	39	11-160	d’oʔ-	d’ o ʔ	0.0	False	0.159251769464
39-11-18-1	39	11-180	-teg	t e g	0.0	False	0.227722772277
39-11-18-2	39	11-180	hinín’ɨ̌h	h i n í n’ ɨ̌ h	0.0	False	0.227722772277
39-11-21-1	39	11-210	nɔʔ-	n ɔ ʔ	0.0	True	0.0867768595041
39-11-22-1	39	11-220	wi-	w i	0.75	False	0.0882352941176
39-11-24-1	39	11-240	wɔy-	w ɔ j	0.0	False	0.24145785877
39-11-27-1	39	11-270	hipay-	h i p a j	0.0	False	0.178846153846
39-11-27-2	39	11-270	poʔ-	p o ʔ	0.0	False	0.178846153846
39-11-28-1	39	11-280	hipay-	h i p a j	0.0	False	0.186842105263
39-11-31-1	39	11-310	yɔhɔy-	j ɔ h ɔ j	0.0	False	0.0836614173228
39-11-32-1	39	11-320	yæ̃wæ̃c-	j æ̃ w æ̃ c	0.0	False	0.0859303391384
39-11-33-1	39	11-330	b’uyd’ǝhyɨʔ-	b’ u j d’ ǝ h j ɨ ʔ	0.0	False	0.0371900826446
39-11-34-1	39	11-340	poʔ-	p o ʔ	0.0	False	0.119272555503
39-11-43-1	39	11-430	yénu	j é n u	1.0	False	0.5375
39-11-44-1	39	11-440	yénuwɨg	j é n u w ɨ g	0.0	False	0.533524904215
39-11-54-1	39	11-540	wɔy-	w ɔ j	0.0	False	0.217391304348
39-11-61-1	39	11-610	way-	w a j	0.0	False	0.0753424657534
39-11-62-1	39	11-620	wayyæ̃h-	w a j + j æ̃ h	0.0	False	0.109630266552
39-11-63-1	39	11-630	mæytubud-	m æ j t u b u d	0.0	False	0.186046511628
39-11-65-1	39	11-650	mæy-	m æ j	0.0	False	0.303797468354
39-11-78-1	39	11-780	mæ̌y	m æ̌ j	0.0	False	0.531914893617
39-11-79-1	39	11-790	mæ̌y d’oʔ-	m æ̌ j # d’ o ʔ	0.0	False	0.188966116421
39-11-81-1	39	11-810	du-	d u	1.0	False	0.15221987315
39-11-82-1	39	11-820	du-	d u	1.0	False	0.172631578947
39-11-83-1	39	11-830	du-	d u	1.0	False	0.261904761905
39-11-86-1	39	11-860	dú mɔy	d ú # m ɔ j	0.0	False	0.702127659574
39-11-87-1	39	11-870	mæ̌y	m æ̌ j	0.0	False	0.431330472103
39-11-88-1	39	11-880	mæy pǒg	m æ j # p ǒ g	0.0	False	0.297297297297
39-11-91-1	39	11-910	paha-	p a h a	0.0	False	0.128463476071
39-11-92-1	39	11-920	tæ̃ʔkey-	t æ̃ ʔ k e j	0.0	False	0.388461538462
39-12-01-1	39	12-010	hũˇyʔah	h ũ j ʔ a h	0.0	False	0.0767590618337
39-12-011-1	39	12-011	hũˇyʔah	h ũ j ʔ a h	0.0	False	0.0245398773006
39-12-02-1	39	12-020	máh	m á h	0.0	False	0.0708502024291
39-12-02-2	39	12-020	tú	t ú	0.5	False	0.0708502024291
39-12-03-1	39	12-030	tú	t ú	0.25	False	0.0477748691099
39-12-04-1	39	12-040	kɔ̌tʔah	k ɔ̌ t ʔ a h	0.0	False	0.0951219512195
39-12-041-1	39	12-041	kɔ̌tʔah	k ɔ̌ t ʔ a h	0.0	False	0.0551020408163
39-12-05-1	39	12-050	g’ǒdan	g’ ǒ d a n	0.0	False	0.0791139240506
39-12-06-1	39	12-060	hǎyʔah	h ǎ j ʔ a h	0.0	False	0.050796812749
39-12-07-1	39	12-070	mɨ̌ʔ	m ɨ̌ ʔ	0.0	False	0.0344086021505
39-12-08-1	39	12-080	póh	p ó h	0.0	False	0.0
39-12-11-1	39	12-110	-coʔ	c o ʔ	0.0	False	0.254817987152
39-12-12-1	39	12-120	w’ob-	w’ o b	0.0	False	0.0633406318424
39-12-13-1	39	12-130	pæm-	p æ m	0.0	True	0.0886075949367
39-12-14-1	39	12-140	yæt-	j æ t	0.0	False	0.01875
39-12-15-1	39	12-150	g’et-	g’ e t	0.0	True	0.0190920661858
39-12-16-1	39	12-160	dɨʔ-	d ɨ ʔ	1.0	False	0.135593220339
39-12-17-1	39	12-170	dɨ̌ʔ	d ɨ̌ ʔ	0.0	False	0.229274611399
39-12-21-1	39	12-210	cog-	c o g	0.0	False	0.144827586207
39-12-212-1	39	12-212	d’oʔ-	d’ o ʔ	0.0	False	0.099593495935
39-12-213-1	39	12-213	bug’g’et-	b u g’ g’ e t	0.0	False	0.167346938776
39-12-22-1	39	12-220	d’oʔnæ-	d’ o ʔ n æ	1.0	False	0.173306772908
39-12-23-1	39	12-230	d’oʔkawa-	d’ o ʔ k a w a	0.0	False	0.179767359887
39-12-232-1	39	12-232	d’oʔkawa-	d’ o ʔ k a w a	0.0	False	0.185915492958
39-12-24-1	39	12-240	poʔ-	p o ʔ	0.0	False	0.104895104895
39-12-25-1	39	12-250	bib’-	b i b’	0.5	False	0.178095611285
39-12-26-1	39	12-260	hicuʔ-	h i c u ʔ	0.0	False	0.0912828947368
39-12-27-1	39	12-270	yǝd-	j ǝ d	0.0	False	0.0717131474104
39-12-31-1	39	12-310	póh	p ó h	0.0	False	0.124452782989
39-12-32-1	39	12-320	tú	t ú	0.25	False	0.104931192661
39-12-33-1	39	12-330	buycóʔ	b u j c ó ʔ	0.75	False	0.255509899141
39-12-34-1	39	12-340	tú	t ú	0.25	False	0.0922982885086
39-12-35-1	39	12-350	g’ætd’óh	g’ æ t d’ ó h	0.0	False	0.0969761759316
39-12-352-1	39	12-352	j’ɨ̌g	ɟ’ ɨ̌ g	0.0	False	0.14693877551
39-12-353-1	39	12-353	pə̌w	p ə̌ w	0.0	False	0.128514056225
39-12-36-1	39	12-360	cáʔah	c á ʔ a h	0.0	False	0.139556377079
39-12-37-1	39	12-370	hæyhɔ́	h æ j h ɔ́	0.0	False	0.154411764706
39-12-41-1	39	12-410	pɨb cáʔah	p ɨ b # c á ʔ a h	0.0	False	0.0362903225806
39-12-42-1	39	12-420	cɔ̃h cáʔah	c ɔ̃ h # c á ʔ a h	0.0	False	0.15
39-12-43-1	39	12-430	máhyɨʔ	m á h j ɨ ʔ	0.0	False	0.117283950617
39-12-44-1	39	12-440	w’ěh	w’ ě h	0.0	True	0.0559701492537
39-12-53-1	39	12-530	cap-	c a p	0.0	False	0.0390070921986
39-12-54-1	39	12-540	tæ̃ʔkey-	t æ̃ ʔ k e j	0.0	False	0.196202531646
39-12-55-1	39	12-550	póg	p ó g	0.0	True	0.110869565217
39-12-56-1	39	12-560	cĩ´pm’æh	c ĩ´ p m’ æ h	0.0	True	0.0910470409712
39-12-57-1	39	12-570	w’ə̌t	w’ ə̌ t	0.0	True	0.0439783491204
39-12-58-1	39	12-580	w’ə̌t	w’ ə̌ t	0.0	False	0.0756073376301
39-12-61-1	39	12-610	hǽy	h ǽ j	0.0	True	0.45
39-12-63-1	39	12-630	g’ə́ʔ	g’ ə́ ʔ	0.0	True	0.049504950495
39-12-65-1	39	12-650	cə̌pmæh	c ə̌ p m æ h	0.0	False	0.126315789474
39-12-67-1	39	12-670	wán	w á n	0.0	False	0.148331273177
39-12-71-1	39	12-710	ʔæ̌ytænyɨ́ʔ	ʔ æ̌ j t æ n j ɨ́ ʔ	0.0	False	0.290322580645
39-12-73-1	39	12-730	mɨnɨ́ŋ	m ɨ n ɨ́ ŋ	0.0	False	0.131632653061
39-12-73-2	39	12-730	yɔ́w	j ɔ́ w	0.0	False	0.131632653061
39-12-74-1	39	12-740	totoy-	t o t o j	0.0	False	0.100684931507
39-12-75-1	39	12-750	kĩkĩn-	k ĩ k ĩ n	0.0	False	0.219827586207
39-12-76-1	39	12-760	tóg’ j’ɨ̌g	t ó g’ # ɟ’ ɨ̌ g	0.0	False	0.196790540541
39-12-77-1	39	12-770	kǝtǝg wob-	k ǝ t ǝ g # w o b	0.0	False	0.5
39-12-78-1	39	12-780	kwádru	k w á d r u	1.0	False	0.450892857143
39-12-81-1	39	12-810	dedéb	d e d é b	0.0	True	0.181985294118
39-12-82-1	39	12-820	pɔ̌t	p ɔ̌ t	0.0	False	0.252742946708
39-12-83-1	39	12-830	bóda	b ó d a	1.0	False	0.570189274448
39-12-83-2	39	12-830	-tat	t a t	0.0	False	0.570189274448
39-12-85-1	39	12-850	hǒd	h ǒ d	0.0	False	0.102459016393
39-12-92-1	39	12-920	nɨh-	n ɨ h	0.0	False	0.174363057325
39-12-93-1	39	12-930	hidoho-	h i d o h o	1.0	False	0.266540642722
39-13-01-1	39	13-010	ʔayǔp	ʔ a j ǔ p	0.0	False	0.130208333333
39-13-02-1	39	13-020	koʔǎp	k o ʔ ǎ p	0.0	False	0.230988593156
39-13-03-1	39	13-030	mɔtaʔǎp	m ɔ t a ʔ ǎ p	0.0	False	0.219101123596
39-13-04-1	39	13-040	hibab’ní	h i b a b’ n í	0.0	False	0.211956521739
39-13-05-1	39	13-050	ʔayup d’apũ´h	ʔ a j u p # d’ a p ũ´ h	0.0	False	0.228260869565
39-13-06-1	39	13-060	céc	c é c	1.0	False	0.255813953488
39-13-07-1	39	13-070	céci	c é c i	1.0	False	0.289772727273
39-13-08-1	39	13-080	ʔóytu	ʔ ó j t u	1.0	False	0.255813953488
39-13-09-1	39	13-090	nówi	n ó w i	1.0	False	0.289772727273
39-13-1-1	39	13-100	déc	d é c	1.0	True	0.275862068966
39-13-1-2	39	13-100	d’apũh nihũ´ʔ	d’ a p ũ h # n i h ũ´ ʔ	0.0	True	0.275862068966
39-13-101-1	39	13-101	ʔõ´ci	ʔ õ´ c i	1.0	False	0.231707317073
39-13-102-1	39	13-102	dóci	d ó c i	1.0	False	0.234567901235
39-13-103-1	39	13-103	kĩci	k ĩ c i	1.0	False	0.176829268293
39-13-104-1	39	13-104	vĩ´ci	v ĩ´ c i	1.0	False	0.225609756098
39-13-105-1	39	13-105	cẽ´	c ẽ´	1.0	False	0.420454545455
39-13-106-1	39	13-106	míw	m í w	1.0	False	0.581395348837
39-13-107-1	39	13-107	dɔʔ-	d ɔ ʔ	0.0	False	0.22972972973
39-13-14-1	39	13-140	nihũ´ʔ	n i h ũ´ ʔ	0.0	True	0.186956521739
39-13-14-2	39	13-140	ʔápyɨʔ	ʔ á p j ɨ ʔ	0.0	True	0.186956521739
39-13-15-1	39	13-150	də́b	d ə́ b	0.0	True	0.144230769231
39-13-16-1	39	13-160	-kǝd	k ǝ d	0.0	False	0.229838709677
39-13-181-1	39	13-181	ʔayup pɨ́d	ʔ a j u p # p ɨ́ d	0.0	False	0.0989010989011
39-13-19-1	39	13-190	pipiw’-	p i p i w’	0.25	False	0.289383561644
39-13-21-1	39	13-210	hitab-	h i t a b	0.0	True	0.106382978723
39-13-23-1	39	13-230	cə́g	c ə́ g	0.0	False	0.243639921722
39-13-24-1	39	13-240	hæyhɔ́	h æ j h ɔ́	0.0	False	0.157972440945
39-13-33-1	39	13-330	b’ɨ́yɨʔ	b’ ɨ́ j ɨ ʔ	0.0	False	0.171568627451
39-13-34-1	39	13-340	tɨhcúm	t ɨ h c ú m	0.0	False	0.123287671233
39-13-35-1	39	13-350	tɨhg’ætd’óh	t ɨ h g’ æ t d’ ó h	0.0	False	0.114395886889
39-13-37-1	39	13-370	báb’d’ǝh	b á b’ d’ ǝ h	0.0	False	0.355731225296
39-13-38-1	39	13-380	kaʔǎp mæ̌y	k a ʔ ǎ p # m æ̌ j	0.0	False	0.110465116279
39-13-44-1	39	13-440	mɔtaʔap mæ̌y	m ɔ t a ʔ a p # m æ̌ j	0.0	False	0.0897435897436
39-14-11-1	39	14-110	ʔóra	ʔ ó r a	1.0	False	0.539467341528
39-14-12-1	39	14-120	ʔidáci	ʔ i d á c i	1.0	False	0.452054794521
39-14-13-1	39	14-130	d’ǝw-	d’ ǝ w	0.0	True	0.0804597701149
39-14-13-2	39	14-130	hup	h u p	0.0	True	0.0804597701149
39-14-14-1	39	14-140	tɨhdóʔ tæ	t ɨ h d ó ʔ # t æ	0.0	False	0.162790697674
39-14-15-1	39	14-150	bɨ̌g	b ɨ̌ g	0.0	True	0.103915662651
39-14-15-2	39	14-150	tɨhwǝhə́d	t ɨ h + w ǝ h ə́ d	0.0	True	0.103915662651
39-14-15-3	39	14-150	tɨhwá	t ɨ h + w á	0.0	True	0.103915662651
39-14-16-1	39	14-160	dɨʔ tǽyɨʔ	d ɨ ʔ # t ǽ j ɨ ʔ	0.0	False	0.175
39-14-18-1	39	14-180	núpmæhyɨ́ʔ	n ú p m æ h j ɨ́ ʔ	0.0	False	0.103159851301
39-14-19-1	39	14-190	ʔopɨ́dyɨʔ	ʔ o p ɨ́ d j ɨ ʔ	0.0	False	0.23359375
39-14-21-1	39	14-210	hæ̌ŋyɨʔ	h æ̌ ŋ j ɨ ʔ	0.0	False	0.10736677116
39-14-22-1	39	14-220	hæ̌myɨʔ	h æ̌ m j ɨ ʔ	0.0	False	0.0804066543438
39-14-23-1	39	14-230	hæ̌ŋyɨʔ-	h æ̌ ŋ j ɨ ʔ	0.0	False	0.189627228525
39-14-25-1	39	14-250	cumni-	c u m n i	0.0	False	0.134168157424
39-14-26-1	39	14-260	g’ætd’óh	g’ æ t d’ ó h	0.0	False	0.131934566145
39-14-27-1	39	14-270	hũʔ-	h ũ ʔ	0.0	False	0.21518607443
39-14-28-1	39	14-280	yãhãʔ-	j ã h ã ʔ	0.0	False	0.141949152542
39-14-31-1	39	14-310	kǝkǝynɨ́h	k ǝ k ǝ j n ɨ́ h	0.0	False	0.288461538462
39-14-32-1	39	14-320	bɨ́g	b ɨ́ g	0.0	False	0.148562300319
39-14-331-1	39	14-331	núpmæhyɨ́ʔ	n ú p m æ h j ɨ́ ʔ	0.0	False	0.0568181818182
39-14-332-1	39	14-332	bɨ̌g	b ɨ̌ g	0.0	False	0.0825688073394
39-14-35-1	39	14-350	cã´p taʔ	c ã´ p # t a ʔ	0.0	False	0.112561174551
39-14-41-1	39	14-410	wág	w á g	0.0	False	0.13931181486
39-14-42-1	39	14-420	j’ə́b	ɟ’ ə́ b	0.0	True	0.0689655172414
39-14-43-1	39	14-430	wág hiyǽt	w á g # h i j ǽ t	0.0	False	0.327272727273
39-14-44-1	39	14-440	j’ǝb tǽyɨʔ	ɟ’ ǝ b # t ǽ j ɨ ʔ	0.0	False	0.144736842105
39-14-45-1	39	14-450	himɨ̌ʔg’et	h i m ɨ̌ ʔ g’ e t	0.0	False	0.103260869565
39-14-451-1	39	14-451	d’úʔ	d’ ú ʔ	0.0	False	0.159198113208
39-14-46-1	39	14-460	j’ə́bay	ɟ’ ə́ b a j	0.0	False	0.127976190476
39-14-47-1	39	14-470	nutæ̌n	n u t æ̌ n	0.0	False	0.0477528089888
39-14-48-1	39	14-480	ʔecáp	ʔ e c á p	0.0	False	0.0602409638554
39-14-481-1	39	14-481	ʔecáp hɔtʔah	ʔ e c á p # h ɔ t ʔ a h	0.0	False	0.0126582278481
39-14-49-1	39	14-490	j’ám	ɟ’ á m	0.0	True	0.0421686746988
39-14-491-1	39	14-491	j’ám hɔ̌tʔah	ɟ’ á m # h ɔ̌ t ʔ a h	0.0	False	0.0185185185185
39-14-51-1	39	14-510	ʔóra	ʔ ó r a	1.0	False	0.757505773672
39-14-53-1	39	14-530	wág tæ̃ʔkéy	w á g # t æ̃ ʔ k é j	0.0	False	0.743119266055
39-14-61-1	39	14-610	camána	c a m á n a	1.0	False	0.630555555556
39-14-62-1	39	14-620	cówag	c ó w a g	0.0	False	0.490625
39-14-63-1	39	14-630	cegúndawag	c e g ú n d a w a g	1.0	False	0.536585365854
39-14-64-1	39	14-640	técawag	t é c a w a g	1.0	False	0.525
39-14-65-1	39	14-650	kwátawag	k w á t a w a g	1.0	False	0.542682926829
39-14-66-1	39	14-660	kíntawag	k í n t a w a g	1.0	False	0.60625
39-14-67-1	39	14-670	céctawag	c é c t a w a g	1.0	False	0.573170731707
39-14-68-1	39	14-680	cáuru	c á u r u	1.0	False	0.660714285714
39-14-71-1	39	14-710	wædhɔ́	w æ dh ɔ́	0.0	False	0.192196531792
39-14-73-1	39	14-730	g’ɨ́	g’ ɨ́	0.5	False	0.186170212766
39-14-74-1	39	14-740	cɔ̃ˇhdeh	c ɔ̃ˇ h d e h	0.0	False	0.0897435897436
39-14-76-1	39	14-760	g’ɨ́	g’ ɨ́	0.5	False	0.128537735849
39-15-21-1	39	15-210	cĩh ni-	c ĩ h # n i	0.0	False	0.11408677022
39-15-21-2	39	15-210	múj ni-	m ú ɟ # n i	0.0	False	0.11408677022
39-15-89-1	39	15-890	niniŋ-	n i n i ŋ	0.0	False	0.0752688172043
39-15-212-1	39	15-212	cĩhwɨʔ-	c ĩ h + w ɨ ʔ	0.0	False	0.114606741573
39-15-22-1	39	15-220	cĩhwɨʔ-	c ĩ h + w ɨ ʔ	0.0	False	0.100421718503
39-15-25-1	39	15-250	cĩh náw	c ĩ h # n á w	0.0	False	0.104395604396
39-15-26-1	39	15-260	múj-	m ú ɟ	0.0	False	0.0179282868526
39-15-31-1	39	15-310	wædtæ̃ʔkey-	w æ d t æ̃ ʔ k e j	0.0	False	0.238775510204
39-15-35-1	39	15-350	g’ə́h	g’ ə́ h	0.0	True	0.0863095238095
39-15-36-1	39	15-360	b’ǒh ni-	b’ ǒ h # n i	0.0	False	0.0590277777778
39-15-37-1	39	15-370	j’á	ɟ’ á	0.0	True	0.0253164556962
39-15-38-1	39	15-380	g’í	g’ í	0.0	False	0.0631868131868
39-15-41-1	39	15-410	wɨʔ-	w ɨ ʔ	0.0	True	0.0469934310258
39-15-42-1	39	15-420	wɨʔ-	w ɨ ʔ	0.0	False	0.0333509793542
39-15-44-1	39	15-440	hɔ̃ˇh	h ɔ̃ˇ h	0.0	False	0.185069984448
39-15-45-1	39	15-450	hɔ̃ˇh pɨ́b	h ɔ̃ˇ h # p ɨ́ b	0.0	False	0.0473684210526
39-15-51-1	39	15-510	key-	k e j	0.0	True	0.0823293172691
39-15-52-1	39	15-520	key-	k e j	0.0	False	0.0949152542373
39-15-55-1	39	15-550	be-	b e	0.0	False	0.0612244897959
39-15-56-1	39	15-560	b’ag-	b’ a g	0.0	False	0.101821192053
39-15-57-1	39	15-570	b’ag-	b’ a g	0.0	False	0.0474433315762
39-15-62-1	39	15-620	tohó	t o h ó	0.0	False	0.130988023952
39-15-63-1	39	15-630	b’atúk	b’ a t ú k	0.0	False	0.101809954751
39-15-64-1	39	15-640	tohó	t o h ó	0.0	True	0.158653846154
39-15-65-1	39	15-650	j’á	ɟ’ á	0.0	True	0.0487804878049
39-15-66-1	39	15-660	dó	d ó	0.0	True	0.0735294117647
39-15-67-1	39	15-670	pɔ̃pɔ̃´h	p ɔ̃ p ɔ̃´ h	0.0	False	0.239889705882
39-15-68-1	39	15-680	pɔ̃pɔ̃´h	p ɔ̃ p ɔ̃´ h	0.0	True	0.167682926829
39-15-69-1	39	15-690	pohó	p o h ó	0.0	True	0.154069767442
39-15-71-1	39	15-710	hutiʔ-	h u t i ʔ	0.0	False	0.103406326034
39-15-712-1	39	15-712	cuʔkey-	c u ʔ k e j	0.0	False	0.130681818182
39-15-72-1	39	15-720	huwɨʔ-	h u w ɨ ʔ	0.0	False	0.121141975309
39-15-74-1	39	15-740	tab’áʔ	t a b’ á ʔ	0.0	True	0.0822942643392
39-15-75-1	39	15-750	y’úʔ	j’ ú ʔ	0.0	False	0.0848585690516
39-15-76-1	39	15-760	kukuç-	k u k u ç	0.0	False	0.149466192171
39-15-77-1	39	15-770	yíb	j í b	0.0	False	0.174295774648
39-15-78-1	39	15-780	j’ɨ́g	ɟ’ ɨ́ g	0.0	False	0.099609375
39-15-81-1	39	15-810	yiwík	j i w í k	0.0	True	0.0894039735099
39-15-83-1	39	15-830	pu-	p u	1.0	False	0.0975
39-15-84-1	39	15-840	hǝb-	h ǝ b	0.0	True	0.0842696629213
39-15-85-1	39	15-850	g’ɨ́	g’ ɨ́	0.5	False	0.0858938547486
39-15-86-1	39	15-860	tút	t ú t	0.0	True	0.0994897959184
39-15-86-2	39	15-860	m’ǽ	m’ ǽ	0.0	True	0.0994897959184
39-15-88-1	39	15-880	titíʔ	t i t í ʔ	0.0	False	0.133757961783
39-15-88-2	39	15-880	j’ɔ̌w’	ɟ’ ɔ̌ w’	0.0	False	0.133757961783
39-16-11-1	39	16-110	hã´wɨg	h ã´ w ɨ g	0.0	False	0.399671052632
39-16-15-1	39	16-150	cewe-	c e w e	0.0	False	0.230392156863
39-16-23-1	39	16-230	hicoco-	h i c o c o	0.0	False	0.181415929204
39-16-25-1	39	16-250	tæ̃ʔnɔ-	t æ̃ ʔ n ɔ	0.0	True	0.0581395348837
39-16-251-1	39	16-251	tæ̃ʔnɔ-	t æ̃ ʔ n ɔ	0.0	False	0.1375
39-16-26-1	39	16-260	mũhũʔ-	m ũ h ũ ʔ	0.0	False	0.0426829268293
39-16-27-1	39	16-270	wɔy-	w ɔ j	0.0	False	0.153241650295
39-16-29-1	39	16-290	beca-	b e c a	1.0	False	0.196132596685
39-16-29-2	39	16-290	dɔwɔ̌h ʔun’-	d ɔ w ɔ̌ h # ʔ u n’	0.0	False	0.196132596685
39-16-3-1	39	16-300	kay’-	k a j’	0.0	False	0.18045112782
39-16-31-1	39	16-310	pěʔ	p ě ʔ	0.0	False	0.12380952381
39-16-32-1	39	16-320	hãwɨg hihũʔ-	h ã w ɨ g # h i h ũ ʔ	0.0	False	0.337370242215
39-16-33-1	39	16-330	hɔni-	h ɔ n i	0.0	False	0.145328719723
